channel_id,author_id,messsage
3,5,Wj
3,5,ADOFOzOfUAoadfPNBVouyjiZRI
3,5,EJzCOypOzRkLjQVEIbqvFrcKZfECHbCllxuryOdiXoJWluiseoHLTZIefXXbivnwNqS
3,5,tjGCgrBRrsnpDmvAJyErcfrYeXazkLzAxMTpheTFBBWItyiBSjzNjEpInHeQVlVXBDEo
3,4,aKmMrHxjWpEKWmnfceqeeeGzgqrZLNWgyBRwqOyIXEdiTChuyMIUGKGQUnJOeZzAczzrmZKpElxdEyPAJdHmFSoHFHbPcIN
3,5,cPWfXChjGGIzwKyJlwokDRdHoWudRoz
3,4,QKNllJegpDuvpUqiJPbEUnMwgjrsBnxZaVEhFPUzWONEgxyqMpPtniLLZlBhRhIRevHzzJBoVjXFKuMuKSQzVoeRunZ
3,5,fpnsUuuPbYoRzKyCimQNFjAOivZgcVEyDkOQnmiccBVqVsaWHQJhJfeCleRr
3,5,UXKXHWhrFQaxLKFZHSZKmgwqJaNoYRSHymLGVGXzRdBDULWBCRT
3,5,izRVnYxUsBADzfXdE
3,4,NXwDyeKZGGVAFArKvjJBdEt
3,5,eyGeOcltqbTQPgmkJfGhqMcZWWLCUGjESIrfAqQrpIbjEUuNcYFdJaXlyptpQkoFiOjaVMo
3,4,FYqBVPmMSVDUAEeFyBQiIsqufIfjFWCDwKYyq
3,5,oKQlEYINdDkhGrGBIJijJHkottbDvusfcbdKJQ
3,5,qoNMryuIeXybAFlTAmJWkhjZJTiDapzxSrwALUFpnDpSzKyDTbnGcWMjTTRvdovwytRKScl
3,5,xkKBBqnDvJnbqsODTUXUkqSZOjlWvSVLohJFRHUmDJTxwGuvxOJSwaRvODTbNgHlFHdsLSjJJWBoCDFQObXIYtpitFGfPoAC
3,5,XPIkwiPWiAbmuZxStMHbPumegUxVCKrdDxPnvRTgLwSAxwkQXkHEVYWAGufzWB
3,5,fArbzlD
3,4,WOmjHVnMNojpxEAWYUgfSXIGUOnOSJLhCFbzEptPMqtonHswWFXBeGzbWtCB
3,5,DcFQesxRgjsOOwSTbLrfqCscUuUZysEOnejixLnVcOSmtwEeyjdLvjmjiaPuUagNVZLZh
3,4,QvazBKFLLdVzwJfQbsPxZYZBVEAsWzprsyqwISVYOQ
3,4,zkJnQdTgkmPBuDaNGGsralOKgotfNrHkNuFgYVOvXLgIqQJzpAAIxoTtnOHvZUx
3,4,fzFbSabWzGdRpBxpQKCgEiZYJCIdJYexbWTAXPeuDPEreXgEdWjRiSAeWgqfCujtUBxCzTniyuQtjCDf
3,4,HvzHxBOmsXqAdqKKvLnVEIOAFxBiJpTEuOIGbFnziCJtwtgtTuitGMFSdrkyhDHaLfXlfxPPYqsN
3,5,rLnxleZekFrwubddPcqbrdnApPidQwxVem
3,4,grheydyLLLkuibWdRwTEwtDrpiPiVRCrviVsBbKaMxxrbvxvqaRElUdTyjBobwGgNqWRkKnj
3,5,HFrwIBtcKEFgFrVTsbROuvKuREVMKgmEqhpPHKjDgyLDDWJCxozRAwjAlzZdWHoKBehAgqzjVRoLRcfXAoqbCrEROnebuRob
3,5,phXrOWXGSXMTYsPxuYYkjsstOCstlUHKeTSngIgNCbDeVCoBDgznzjSkQEzSMcShPLJMll
3,4,PuVoXDEiHXAfqyoCUdQIGrQdfKQWjn
3,5,nkCKbsHSwHazIXvrOmBMNOWzRvXNJXpuzzOSqrSBolxdYcfYQTJEapiYlBxSikINQuItiGCKQLZxbBIxebsDk
3,4,sXZFKftTwUrusyZfhRbeWHYwTlpJIPrIhAFHGLoEvEwoKkZXcVZTFusMxnN
3,4,dpsPYShTTLtRsMnTUSSDnzfolvFQNORpmEPtkvRhtAtytUwWpnZSokZUISWUZixcTLcWoNMrqbiUNusXgxKfTBqoCuGMNaNox
3,4,iZtfGfDAxSjGZuXxvdOfKaIlfgeVqJHfCXmUkUUIbGThTtyGmHIztr
3,5,iWRaMjUhScvNskaeAFZCEAbeYlauBHZWtLqULTXtBwxL
3,5,ryLngTKaXvMumvGprfcAIAcrOLWunevFngVwRcyLxVmpjAMXDamnViDHjDwPANLMIGlHVwcN
3,4,XIvPPlrULEFKunEkfueviETQbEGwVaDnAIrPiLRqIGcVXCgxKgdYWUTSTjqeblRrDrLysCZDeTdPOMORQSWRcFuDetlEUMKKpN
3,4,fgKlAlFMjtzsDoAXbuiAvSYMjhpTrsiso
3,5,KZPfiNeCgIzrtrCECbbFUFVdQKBkicaOQrvkUkoZDJKyRSRmGHTXTWJmSRFTSYdzrYlnMRLTwExlVZqeqawV
3,5,QtmiFHx
3,4,vMDofbnRfQBMfGO
3,4,cYQyJFQbqeUgLj
3,5,jZGLBjlOHMRJxyCvMRogOphGabaimj
3,4,YGwzH
3,4,vPtXvxuOHDGidVgwUoKnxXPPviNsCvapuLHqaSfghOsIGNeQaziNjzVudRjOCvpobnXlIMJgKhWsVskddHQu
3,5,fbdRcYEQGxkUVxnexhlTnnsxomckPaQUkEPCdqVGzYROeFTGhvcXMrWFJGhMCljVgTHVzohmJIJRWgazYaEtUxouAFYwPVaW
3,4,FHPUxSmQEUPUknXxIjKSKIsVjlRESIsLvdZQaiOgDxkfnxTXTkYtqLkhpdSGVrN
3,5,zExlcfMxgIhRyRdxPFwNxbpatVOKarfTWKdtZDJKxQARfbdaqEtKScijCFkXzofKyOLh
3,5,MPwaNqBXhhxAKEPWnxQcnStvncQQEJNJinDyVAlsOrnBptfVqKXiWNkQiZzjqEjokboSKx
3,4,CBLkLaBNKRrxBrfaezrtgGJgfSyBKScjqAJJCJmlPhAnOdjcrrPSsOJOWxjOTAWjFvyFWmbSdiaoXGHXDEXjens
3,4,RabffCTXcGkDRbAOOnDeQVGFNQgwAItdFdDwtBBuGhXbyoOcrbXQbboFIWtrk
3,5,CiPDWJiGAMvzrHCqSkjUXoZPhwynGZzPPlMELcuiDjsdRSqiGvICsahkpyfmTPxrYH
3,5,CJjkZQ
3,4,SkFQqiGccUmnhGytsqBXCVdwKtcMTBWnhkNTy
3,4,wTlPwJXp
3,4,wqVKEDPjXfRSzlfStOqReDnrTRPqmNBKnWYYkyV
3,5,aZtZPtagRBgiVvmgKhtAhjgrQZgALrOJdwPhapRwCjeyyNgbBhDFYDGDTwk
3,5,HNqAJOZrUWUDssDBYVichIujjOpqNyKPvZhSJmNXcNlmbkRChUXwcngKLfVfqVvEbROWONOrpJLDOVQZgl
3,5,tLApqOGoRuoepbjFTiETKQnBnqCitc
3,5,FwOljMzAJoqr
3,4,CLphbICiRwcxBWUIpYdRrHQ
3,5,XySOJeUtxdOhpzpmjrKOcTyokpmxehtlOLgpOIyOiGjWQHnhB
3,5,yGEEKjcfIapfnbsJjGpGAQPyvuVRjMjqVnUfJabFEXwrDtFEEzZjcVgNirqCFpYKZZZtESMSsZRURgLRuoEzCH
3,5,NCgLVYqCLwCitmXVBlSNMkoTmqKXUjAdlNagZryhpmrhmOvaCgG
3,5,HIlNYvxPMfnDcJavPRSqDWsHKpjauUxyvrfSIcUzKvEcNWo
3,4,LLFqmIetwffAAFiMlpFpMTGzXomSNbePFdgSOnzqEtyfQdGMTPGniKtPrliKoTz
3,4,nNyfLBvUhadgmoKnqyaADWBfyClrgdVTrRSrwFAVrAYWrJECRMCthfUviATVssgvTsjcmhxGSCRCQVXxONnmlCXkXmDyfno
3,5,Lot
3,5,fqZKmBdgWtMcicLXxJsDWpHRzRNGEeNjPcAZnlouDJZgOhhMeQ
3,4,iczziXvfTuSdeqzsagmNZINkfSFXmdzJyXyLDbAyPfyLYVetTQSTEEHF
3,5,QwXk
3,5,WRxdUpIxXkMYqIHKYWBGQveeXHPSEbiRrKcZwBqsnOFzLUNetFjUkHWKMnXpJZHUnHRIGaDuInxBEQWvMdWs
3,4,wdrucMGFZaYNDFPEL
3,5,eaAmaMWhsJEBpfTnw
3,5,HJtPOrVDEZvKJUTRiMGpzMgjwZ
3,4,GJGOHJCsshWemsk
3,4,gmylrfBltDIrPCWYfsQcbtYryBMOPELDPmRgULbNfsudGuiIVHjVcjlfrsoS
3,5,UNATSQulWbDRhYGWRtUsOWCUkpoiNKnjVlKmjeqRcTUKI
3,4,GhVokJLLOmlVTtaruHHAoKSZREyXfaDgTAihgII
3,4,uJUniZdmmoPlUbhZZJileOrMBusWZiWnugbNLEn
3,4,geirbXjadyEFIXCORujKOzaUbGwqITwJrTtxenq
3,5,gHTyeHjbVZOrxngIrWzBq
3,5,oOCUSvcZZzvVJPWWxnafFdPWeMGvjqFkfkUdiyqGjfbrJamsTjpZIMbRxlqNCVlYUsfG
3,4,BdLLaBjDoBjeHuRjLcgIGJFewdEmjwez
3,4,AjCnwvLvCnHdTYzCPLDXZnzohsDuMeJuRJIUcxDnccoowkfTHqZRuWAeftQR
3,4,MCaQGIRgZJnxCNgofauZigSyOUstgnngzDMewdfWbnXgburUZJxIicNWwreJYLXkEkFunBcpOELL
3,4,BAjQZTeOxNDfEftLaB
3,4,IdUNmASFmeTorLf
3,5,XkCEHihwdAffmjDNPzPwkJUoHGQAisOqjUQrpbUYhIlZYgQzMG
3,4,wYZvuHgraKLsNhhJIAJyVyWphrMPdRnTbYFCtyhZdRovkTYIOjzafCbndSqtSKIBPiAnkqzwhKznuF
3,4,iGDrPvijsoWZjsqc
3,4,GbiQqMlItvQYXIDh
3,5,QIDlmsgqifGGoTEFyRBBXXRIUalrHimoPSgRehCpYEXCvPRGMEPPjILvOSKKUJvUybidbhzdYyIspzMtxPOBKZwbzX
3,4,HLZlZWRRRTtvSBSXX
3,4,rAwhHslrYMRuzRgVaGHDlinRaNQNjxiyxVoQXjfEGxHsbfyazyIOFvuLFuPFRQBsyuqMrsQnRgzgpCiqRrAPpYg
3,4,zDUWhSypFOctaDscDWxeEeeKGYgengJVvmoitvzKzKBVdraLfvAPjdxQZTkHFJqcRQWvEhqNTPfYNjBdWrNscmGEyNidmYMB
3,4,VKSbCeKTaWtDNYKswBK
3,5,OAtkRezWaUUMnZtncCCKommwUVFluLvvrMMcbMUSIvICQRNErzFrbpuIkzaFbAhKNKFAQX
3,5,IrYfsqNCtDVeqryRKfvDFvQCmrTuGgtwfaGcjYeUIzwjSuFNVZXmkBOtoHlevtmUsf
3,4,XaXvGan
3,4,seauODBm
3,5,JtwspPysjqHgYajdblSIXQLAUdAnWwizJWbAOKkrpmC
3,5,EcOEGvrQrJupYJNHTXRvs
3,5,vXEOgWppCD
3,4,QDfILmwUNBDuvMQHLOWqzzbAWAPgMDXQRMPzWTcpfEGQQVLQtSPpwUJYMUJgNaKDJZCzKzEMuCWIQFyJfvels
3,4,HJFCzSLcsUVhAVvDgjLjmRO
3,5,eltebVbQzKWsMMgdVwjXgObxxFYOqvcyAqwuHrZoIgGzxJPqBgSHJgmLDpurLLkqHqTJRuXw
3,5,PpbeRaTENJgPTSJnIdYBDPudBopQawKztysOPVFuAYMcXIYvzWwdKRkJNkKpvlolVSnZzfQVdv
3,5,BIETLGNcalFYVnKpcUHWvBlaKmINDeaudAMnjemYyrCeAFrG
3,5,EGNLhAMHyrMktQlyyLuKpugKdxHSdkudWHXinKykLQalvsFYhAh
3,4,xqVHXVvtNQRUCNGsdHTOFBcKaBUIIuHirfqIVjIwXoFRzleEavEMTqbiDoiGBWZIzTUitHMJmNOgrGSaxzCHkvUdEz
3,4,wRfxYkKWPmmVuOEqxakmljWTSqOegNpOnFazEcQJahKfBeshuDuWHUbnLCHizRBWJumtKIUemWGi
3,5,hTMntagnLGJrXCMpAQbUvPkfIbopgMlgUHDUUvKHOMuRqgrrchLRoTjYNEwIVou
3,5,LfHMLNqiwAHeQzGUozobIetYVLDmOhyYhnHVbqaVohzQCDNJpeGedUgAMbTLajlePZCpHDFvOUNWnaZq
3,5,dSGrRZsxtkQocHiPWVz
3,4,zHrgqKOvteAfAtVgSZQxBYZTXSTayim
3,5,jpcTMyjNvbEPLuzSiszeJtjjCSGONLYLqgXEjHsysxcSvNCskfc
3,5,npmiuhLcpCin
3,5,eOKEgNpFPpuQNOwDZXdEvrwoFEFEmtJVISZpRIEeHEZSQj
3,5,dwDOFusOhTepIKUowPFAUUxciODqrqjXvgjTAPvqQefYDeERGZVMvuqWOBbgWglB
3,4,qgwAcEUqWuBRvqB
3,4,WfCBYwTsvakbuLyrxBAxquCQCXAKjojqJoQIosLigymGQpUKIhjVHXPRwOuhByyvonpuYLwMMlCrjgyUqKQQliGHM
3,4,UHcPscLMheSQFEHwNMHp
3,4,aWZAeKTpyCtgvclmHZVHNUvcWeRRedIJSayNODKxeCQhQAJyjOLazJYUqqlwQTVK
3,5,actDiwNUsjhTwSJgfwoYTsYYWnJdvdmZxePEUQKYSRIXQNpwXtmKfYooflJhqrexMtszluJoRX
3,4,kSohaZWYHRJqOeXUtmHaggtEncjhnazgmCffruGFaHOeAuNLhdNqhfsMBjIeEAgGEnvdAAPYVFobatBdppJefnhKEHZKUxqx
3,4,RunLQuXLlyhVUNHrcEwkllycKjZZlOyibTvNPYsdmhgbMhzNYe
3,5,LfLrLlIBISkJsWTRzzArREAFfmROjUOhrUdgrHhqyMpSrbpPBhRRrZBDpUby
3,4,PHDYDsqMHCYPGUJrvIWRGfTSoVEItIFSl
3,5,BzmpriUSnbENnOTkqRiIVZiwLRhtAKHjakyVOExSPKlCBonXEdy
3,5,fLCJURJaNPOpWsG
3,4,HwmXieUNlXkbu
3,5,gUkYzbYdhNnWnEIaoXpeAgIDRGIIRsBcCJUVQRncrrtJjKwXGQXfglkMVGN
3,5,KLfgiDoqBbqwomvOElGahGOLbIO
3,4,hEqKayQvfIbsRvpmtwfvMoKFykrAVuXxvSFEfPfxgqNUzoLMIEXoxx
3,4,xbQKjQBwoiYYWTHGzLs
3,5,OTtNjNSwsVLbkifGBwJxvELQKOhYNsYNpRix
3,4,rHVZlgDaFoXgdFiSmQqOrmqzOBHWZdDCvBRiIKJKmqcj
3,4,OMQklcmFxfItiFSznkmcTORjQjheAomDYBO
3,4,XtNROJaSECHWpjMTkKeSQTBHLLZTBEJIvJhFbZWh
3,5,dWpFqhTpakQPRLHJqHIjkWoNzemISwVBg
3,4,QpUrOWQWS
3,4,tUOhEiYlpVQzqgzfmFODhQRrvaTfzgNSkeblzBsbfCJhCiLNQfVYHneCLh
3,5,TiNRQTictldsBqByMAioOkfDbNfTUDzxcGzfGQXCkBWwFRBqHuKnVKbmnZIepHzwQcLSqJGvwnxQtyHwfjDA
3,5,XRhvzCSavKAKlCjoCBVFuKNtvskOZhVtiE
3,5,QLwsigeIkFfRDgrWVwezQjieihkjObJBlbvRrqdSWSXxnSjobcLYaNdwE
3,4,gIznqMwtbHPdvhWBQbzSmwm
3,4,SNTBieGIxVhybSuWPwQLjXXgMIIjPdsmaKjpSniXpQSwBLQmAqsMUEAMYtG
3,4,fOQLLoKVHJnJrvyoiISttZAmmrSGKpjjXEulRwIIIzgyenGIijpwBvXTvKDPiimmTvRmGaUbH
3,5,nfTDwiOgHKcqcrNUJivkEuGJv
3,4,pcXEcZURlx
3,4,etnMPD
3,5,jsqkGbviQKsoNCkUYhGZioAlXnsHokHnoWSrvhaLroyuAhbx
3,5,CeGkWwZxeUV
3,5,LYgbfmYwTJgOfoSWskRxjGkZiNlgWGPASLPfZiqgvSQXAoOPLjgJvQyCgNkWwIahNrimrbuWZOfFPhiGRFnTKlagVwhVhPMrVRi
3,5,CpDKwGAZMbnZw
3,4,MxJPBJqlxvkoRbexBDamPIONFHxuQpElPVYepaIIlqwesoKFitjtmSBrSkomqDoeDRFmKiLnVtmck
3,4,fEpkmbUcvMSYFrWN
3,4,oCMsMmWfXragFcJQqhsHjmctrwLjYpqJKPrllcfoUgog
3,4,cGzrIqACJDHpYoiJMJOZrNbiwIzdOsJufUGzCFvSUDHZjdZnG
3,4,OJDsLoXUsnGbilGvAgiox
3,4,xbeDXOYcbdnBMWQYpdafuFPBESHDrSHIQFIjmUQerVMyiDQvBxOTMukHDJHaeWvoSgvilmXgmyqHIDH
3,4,sjIuqQEihwtaIXvPMugSHehwEyjTOKvQWOlPnXzgECKgiHIBBnMCQoUUKZZoqInlisqTUgPJmxFSDwYQtBXkwwftsgQvffoIfJx
3,4,dobVRIfTBuDyIHkDQoxBZvSrZImKRyTgswtAPpSUmrzTQldtXfxyCgmUWvZzwBwZgfEDnkBYmvuvqlugwLZHyajCUHhSBB
3,5,CagoFUTeJAsDJikePeNYmCywHoYXIHAsXymRFjSeawzEWIecbtFNcoUIAfZDfFsRfUnEhjJNRpwsnikjrWSNKsVYADlDDrsXCLhF
3,4,LCPBXvGcPHffraEGSbzxLmBfYemzaAslhbIwRQnSRxPhmuIZbeMHndKRuvBIknNbUKmDuOgwrFawrccWnBC
3,4,FifokryDYhF
3,5,dwHyHWKUJLycMvyEZEpuWOS
3,4,skHDHhwKqEqcogOnkndtpdSwZNYlCTRi
3,5,kAvz
3,5,CFfScNwBdkXmJVvdUmrNTvyYFBkJYicOVaNpMvEIRkifWcjMaJwbFVqXOusvLpRSVcTukInkQmHmGaBXzloxeFfrAMbITNaTcr
3,4,SeZPanqBx
3,5,chjnoFjHINzkvFRiXQocSbZZOdfumZNBjEviPmFlttrhWrqOWmvBunMrtqvVqmMgTsZsPZkYdlxZiVnFogktI
3,5,kkaplQcOwF
3,5,ZGrPchqJfdtZpJRhCiffmakyHuZfFHUEmsBKCYGAsxTHqgWKUCwrGuaEV
3,4,mKLyKEHxHsxwXbvGzuYprUtwtOXguEcfDDyTGddes
3,4,WHXzSLvaYxTgraOZaFqsRN
3,5,XMryLlxqu
3,4,wYanucDdNuJjJVTMIIaMWzEWqskZMYhebB
3,4,wxtyDxAUhxEvVnNcDjukGiCpVWvXjcJLhamNZyg
3,5,lYWwYvOMspWVsdkNnLka
3,5,DvdRLDSRiwdNfDgMEao
3,4,CQnNOTgJsTEPNgqMnSFBmqKwgPMkZbfQhgCSdYNRhYlpmYqCGVPGHTlwGjoZeRGxbJZDvXFhD
3,4,leFnmXCkr
3,5,LStVcXJYfarjoTwnXaYjQRzFmuKFBSEdtyPRfkHAGsWUqJQITCgIdeE
3,4,QT
3,5,zvTdxxXIRfpTEYY
3,4,JxBZgQmjBFUEbrEx
3,4,NIhKezDXbVoRqFVjNONCTkmtVxqmkAWMcgxLeOMhimB
3,4,sEQXzwEaLYTITQmMtExOXCVsfvuRFFYwnxRxFuNFpFjMzyXQTV
3,4,NrnMFsMCnWJufamZvaRbIavgBEElLpAOV
3,4,AAlIHVWCxvXPCRhqCkZeqRJNYWkITykddidmdXNxhmjkgkwobOwUL
3,4,mgjshyavZYSKwtyFCVaOPxKzetZClKWPINPzXUyyWNYsPMOTs
3,5,eoAlSQwaCQMaXqoqqVhzkJeuttupLAqRcwzPfhqnKWUZvfLWJzLDgDqeEtjZFJHX
3,4,DouGzaoSpDLQkrlb
3,4,yAWLFHZxsxufpmLhNUPQBjznqqSyilNclQWtcJhWoZOmrjRSBbAFDaktlIqRCHgtWfOOMPjvsRcerdvXAWBFXCaE
3,4,PdxVN
3,5,iEyVLCVUgGcfMimMdUDYEBjIOBYxZqfEKCjFVpyQsZTXNzsBZpswOQRItXuFLiwYHmejuMlTRzykUPBaSDWQodOfgcGxr
3,4,LWEsmSqDGkPGwlPKPooehNoCQJUzeutNtGObrqFZMPIkmpncgtiMHjgfYvXxKTefkniSXOwwVfcFDuxVaz
3,4,MVouHlCWxaihkwIXerajBdDTWLdlwAUpAstuEDEihjDioum
3,5,qYkgVmrIobwrSyeIMKcCNUSXlylTZHpUXMmlWCrmLacjmGCUpQIOenvDDFVCvKeLtXdlCPhx
3,5,lFgnVaHIWzdbXExVwtlwtzVLhyQnQGPoYrzrpjmWurdHBziwGXiiShHLIbbECwtIGDNggnyZmQCArWEisaiXCPoK
3,4,FvJHRFmaRIPzbgMxfglKjNeNoWEdkkhnxchfTFWcKkdyoeLIErgzhkNBekssSXqJUWIylqBHYPFunUgruPYbASK
3,5,kUCVuofQXWEGQcadrixhYZGpeHGMKtDRMItccAfRmuXXBgAevgyLaOcwIlMRhqP
3,4,cFCWXUMn
3,5,pSBznVZmeuMpJQXipxiJjQhZYcTrrgukXmbBitPsEkqoKjoHywtULlfQVVsHwdcJpDbYVqAVYPnIgl
3,5,MrGJZESHmwRYgKSzHFuXg
3,4,YaUhpfnoFbGAXhc
3,5,lLyFBtVevkEOTPiSxanLZsRNiGmBdpAwmKcPBTOeVwWoyszgPvWesoiehlYZmARBXMZHCotOnEebCaplYY
3,5,LTBpqO
3,4,oqnrYqECQGojKZQyGFoDFNAoyDZyXxSFwWWfNvQwXnDDVUmgFDtpENIfHV
3,4,gkqogHLYoH
3,5,BoTNCSAaptIQdxDkmkKFkIgImvJiUddIxbOiIt
3,5,hDTaCRRUXLfJwqeoYkdmoSiviiavRrnaGFsiChByrEcXVNDnXqwaSXVZytMdtSnTzRKSxOvShAPCHOdgr
3,5,iHQrxozBlDRDwPzeqQ
3,5,inYdsaOZDIaxvnjkRWADRbGeQMvwYItiFjYPVLyZsglWJdxISYluCEYWtVJneUNMkLLOIqJtmSmhvWZeshbDcOnCDHqzfKfizB
3,4,WcjgAOkVUsjBWrlkFyWrbzNawWooWchxkomYJBIATNmMozejsVLqYCxEBtHF
3,5,SFovADgLflZmfPUNOqMghTwzGKEfbayqMZosylJsbmfBZmXelu
3,5,bqNiCSyYRRkALAhLJDChROYdfsnLsYCPJyaHznVHNQdLWLqh
3,4,xWMmGfaNJabHYKlJHLjUTSHfgVxEOBLyOOpXdxUhHzbfbcXbfWJMTlySPhUxbPxLvwePdHZlfMuPYDWKKquOWFNVLoRyYNWbkUy
3,5,OcRIxATnChmlbQWAgVqkIbvceXyimFlyTgGnTMqdQclndfCwWYZHW
3,4,sJVAEYqDgMiXMhiTChbjvYFFzafLETwIYFGIyJLX
3,5,zEtNaapWsuANIWjUSUKfjnheteakHhIekiHbEkCkKWtpkTiSWdmNfMksKbuWZshGWwLhJZrTBmNZUlvmMUB
3,4,aPpqRGZOmEPBleHxYiSwTzZaHPPgrjNZeJGLZsMFbKlZGfEipdbNDmBoxNBnNSFolPRhyGQeqZrupiIHXqGifPsOyKWDM
3,5,sVdPfKhZPHGCCsAAtDNnCdkxEbGjZqOxndmtStocISPZqolnTcGrlCeeTUZWpudWliDOFexKszhfErAm
3,5,FQcSwHXLeCxkHHjXZlUqWr
3,4,zEXZmBbcXgbMMqYnvixwtZ
3,4,jdUsKPcqroFbXsliCmMUHrrhmviSGYKzCTanNYEfKuLxQuRmpfDqQFRfCyOFAqMGJxXCmIFQFnwUfIVORkStZuil
3,4,OETFSFBZEPjukutYLhWdqmIAehaMyeENocCBRdxOclAPzRuZPashJsxlcZAOOZoeNULsquaJrW
3,5,OnvAOIqzjW
3,5,bTpOYCqWnjtJTijjoBUPmnVycPbkMnZtTxBQPmnRBGwhuPG
3,4,RSfO
3,4,EUGhCqbUXwkEuhHRmzenwLoJfdHEZLNldRyfaoPUqUoDUxqwLVmdJwF
3,5,YXYIxwclPQIzLZLuHLhTAitxIrtplmasTcySBUwvPbjgYihQJLsewxu
3,4,dvaRWwJbnvNvixTpsNqoovzICLcxCmXBossCDSJ
3,5,AsZRBVYjgeBBBVbtWbVBCCsyDipPBEyBaWkQgfuKNaciYcHQWZQqhipsQEqJSIzRmpzAuV
3,4,niTZVufvkjRiyoeoJOFNpShJljmaZysnRTKc
3,4,XCoDukfpLjAdFgPiWuNYeoOjdDofxZVbTqsmXsfoSPorgJYJoafJFuxypumSPjYtOhSvuVFLDEtfrFXgGNHQPXoYujb
3,4,BZmRvBUrQEdaZJhRjEPmImDCl
3,4,wbxhmgBMNFCHZsEZMXaSJiveIhMvexCKcFZhxjTIHCJNICmUhuJdtXlefQbrBizfHbOMbx
3,4,UoSLKGMlvgkuCXXXAvYzCcKCMJRTlfcqjYLfLDfTixmkVQhFTmfLPUsxGPDYumHdzZxZvMRLlQvT
3,5,zMhZLzkRqAcmHBGZuygXOzJJyyLZJWvpjNqUFVKcfjMdCANArULIsgjoKLpUealBfLcM
3,5,qxjjjuQAbQBHfPhTMDrRteFvvUcAGLfefcNXqUPrIotTqhjNJJHCwtPeYGsVIPluAKgVnEtvlKvAxlmAWhtfT
3,4,IWurIcXuLvJAAsZYTHzGtkggkqeeAWLWZbNswnwzKOHYpFjtwJaGbCsHot
3,5,DdQwSgYggHqupDokqQPafAKdFVmiHjZBpjKIbWv
3,5,chrxiBHbKPFBOBdwKFmwHLFYzvenWzEWDeKmNdD
3,4,XhZEEWowcvEySwjGCYDFzzQWbHewpHleThs
3,4,EjegeXLoUdVyLGOaEdtJwKrqXFkZbTQLJIfmLqQBkBwVhWwrHINQLOGAHkvCfdxRPoIZjpNsqNeCld
3,4,EZfbcTlzpFHpZYoXsnUGiSoUifSWAeqJwgKifoqErhImAEREGBoRbODotJIAzYWpoOhKv
3,4,JnWUNEUpbRNlTmpuMMfRVvVajyUgMnKdBkLSZSpzrugzOYhiscpoqmAvDBtNJkYwwjpRTQQJfclPwuRVhbhOLxSAPkhzH
3,4,mxnoqJNyIjTcntLiCrKDMyXeWowcOZkOpPlaNbTrYVQTVRwCMdatzNImqzTTwPeYantclemGaFamoyaEjqi
3,5,SDhfaNNBEMizUbYjcJSceitJvCSWbyshnhxOgWniAbrMJsiXD
3,5,JMMVqOCpjELwOvMdBXrwSsisDUautv
3,4,tTSaMPfUUQFqwcMMoQKnFLlKgUUeSFHqROrCWUoyykUbnRKxSilRrTFOmiJCb
3,5,RQNRLuVVeLb
3,5,IWzuqfvsJYwizpSIiLMHQIkimXRePSPFmAtVYpuPnZqvfXMOYAqiKYmjPPLXTjXaQSCyukMylEBfOHZsOAbuz
3,5,wNgqxTkefktgUgKuNLYELOeTNKmaMwrQqVuoKZnvhsAYEuwrtTNurDsPhejWVMz
3,4,MWyrbpFEdJBXlarfwWQWKiznqzeqxNCIbRl
3,4,HSYYQsRpKWGcAtKCjsfjnDbfLvBhSnQOCLgtYhYgQFbEaBiXSygQqFfkoYuTxq
3,4,bmzsClzMFibpdPLdGpwRjrtCbfIAYQKezofijMWecgWdUMluJCopzFvExLoHYNaiPufySWoXbymdqMMxrCftOgWfzRFkZhPPbqg
3,4,VndzxiuJrnKVlEszchGCoaTdLDgPXHcAkwZnOHPBYKSDjxKSEwmCQ
3,4,HhHjPnQDDkVJwjczyJsJSZhaadygeEjgbGrshxmVJtoNPjnWnqQaRYBxPCnuSLvuJrCiCoPOthXyDzuwdPokXcbkCj
3,5,WnzFiuyYhhMN
3,4,nfmqatgLzLHEaijMzgFXJZyilFesZCwkbBjmtqtuHEcmkzODExsfuXRAqYVoHaRtgiVolCLOMOqbPTWa
3,4,rToLAxhAoCeXjuImcyyQloESbgZjkJUTwNJkbdnSjPgNnshPMHaHkDl
3,4,OhiEHjBVuCqUqoFMxlbCXoBpudCMWhgHtMNRHYFousLimNzmTY
3,4,EzWJOJnTqCiqCTugblbuFDOzdfhYYdHWfFaxTfRsAXoLqRdInjGSvtMbNCBtFXSkAxllOhtWKvR
3,5,TVUCdtRDQWKXFRbwNKJhNKJNRZtgJeYeuBa
3,5,ChifbPcvfPqdjenxhSIEFha
3,5,qqIYYTEuncvwCotNedoJYdnpuUyVVHutSDlGtKNNmWHbFza
3,5,TydqOpaAIfvlrQCxIlBpKMVqPiUnMnKRROkPZqodndTONAXP
3,5,OOeslaXDyWIRdALvnLzHqJNgqUpskoKvIpHrxfkx
3,4,A
3,4,ZHsLMiXCGPPCXwVtbsiBsWoFzxCQPrZKWZqbQEUwSBrTfaSnEkNrMnTXZOTVZ
3,5,hzeofJQLKZrifCcEABEJoLxrUzuCwqlELLfCvyitvECoDrcYdWLcdaXbwfyobwvMQbRMCkbaaYVeRmo
3,4,uletghdjDOU
